name,price,description,sustainability_features,rating_product,number_of_reviews,product_page_url,product_id,url,rating_customer,author,date,content,sentiment
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Customer,"Reviewed in the United States on July 30, 2024","If You Care #4 Cone Shaped Unbleached All Natural Compostable Coffee Filters are an excellent choice for coffee lovers who care about the environment. These chlorine-free filters are FSC Certified and made from unbleached paper, ensuring that no harmful chemicals end up in our water sources. Plus, they're compostable and biodegradable, reducing waste and helping to protect our planet.I appreciate the strong ""never break"" patented wave seam on these filters, which guarantees durability and prevents any unfortunate coffee disasters. The fact that these filters don't compromise on taste is an added bonus, allowing me to enjoy my morning cup of joe without guilt.The bulk buy option is also a plus, with each pack containing 200 filters, so I don't have to worry about running out anytime soon.",2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Eric L.,"Reviewed in the United States on September 30, 2024",Excellent quality. Hold wet coffee grinder without the filter falling apart.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Cristina,"Reviewed in the United States on August 22, 2024",I have purchased this a couple of times now and I am extremely satisfied with the taste of the coffee. The sustainable aspect of these filter is a plus and the reason why I keep buying it.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Alexa Z,"Reviewed in the United States on September 3, 2024",Great for morning coffee. Cannot complain! Works wonderful with our coffee machine.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Bruce Duff,"Reviewed in the United States on September 3, 2024",They work well.,1
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Sue Lee,"Reviewed in the United States on August 12, 2024",I like these filters because of the weight (not flimsy or too thick) and that they are able to get thrown in my composter.,1
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,AWN,"Reviewed in the United States on August 3, 2024",Unbleached is the only way to go. Thank you!,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,sjp,"Reviewed in the United States on July 2, 2024",These filters are easy to separate and easy to unfold and put in place.  The resulting coffee tastes smooth and full-bodied.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Chris,"Reviewed in the United States on July 12, 2024",Perfect filter for single cup brew. No waste.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,rosalie heller,"Reviewed in the United States on July 6, 2024",Like that they are unbleached,1
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,melissaj144,"Reviewed in the United States on May 20, 2024",I have a #2 pour over and had been using the #2 size filter though it didn’t work well and had a lot of issues with the environmentally friendly filters. Accidentally ordered a #4 and it ended up working way better.,-1
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,elba,"Reviewed in the United States on May 1, 2024",Update: I should have read the instructions that say how to fold the side and the bottom. They work great.The bottom of the filter opened a hole when pouring hot water over the coffee grounds. It has happened to all the filters so far. These filters are terrible.,-2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Mari,"Reviewed in the United States on June 18, 2024",Much better than bleached filters. These work great.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,Mick,"Reviewed in the United States on June 14, 2024",Great filters. They don't leave any taste.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,wonder woman,"Reviewed in the United States on May 14, 2024",I like these filters and was sad to see how expensive they'd gotten in my local grocery stores. So save a little with ordering online.,1
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,aida palomares,"Reviewed in the United States on June 11, 2024",Great product.,2
"If You Care # 4 Cone Shaped Unbleached All Natural Compostable Coffee Filters, 100 Count (Pack of 1), Chlorine Free",6.92,"These coffee filters are designed to give lovers of freshly ground coffee maximum pleasure while having the least possible environmental impact
First FSC Certified Coffee Filters
Unbleached filters
Made from Totally Chlorine free Paper
Great for Food Service or home use","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
",4.6,5,https://www.amazon.com/Care-Unbleached-Coffee-Filters-count/dp/B000KBNTM0/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01I4aRmwSyuR_kDLZxv0EVQ--5O17Vv9w_gVVIfBB-Qx-T7y3Ukdfhcz3m4-9zOncXY7kQEOzMBDSCxpNobE-CgGgwAwo9-W4YAKbexWKW2COT4jJ_T84HT96qX5dpk6MENesYLp7XZ2C_9N9Dy_ukdTPNM3SL7n7uEcrYGDmfjUTSE9yZd7Il5x3EvckPTm8URfyIXHKqarXj2j_HYxyDaXDX0UjVWFyqboeP0QuVlhWNCOYoNT6qORT69lozTT3mvYSJ3Q-iW1mc2k9boiEY7JyTlvzo8yttdiZKiDG5M.zjv1uFxHERO2OcXuxZaMvJot6Dqri_0vr7ba6j2jdDI&dib_tag=se&qid=1727753750&rnid=2941120011&s=appliances&sr=1-1&srs=21417082011,B000KBNTM0,https://www.amazon.com/product-reviews/B000KBNTM0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,5,LMD,"Reviewed in the United States on May 28, 2024",They are a great product,2
