name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content,sentiment_score,cot_reasoning
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Tom,"Reviewed in the United States on June 26, 2019","This HP monochrome printer is what you would expect from HP. Sleek, easy to operate & install, fast and high quality output.This is a great complement to a color laser that could be used for high output monochrome documents. It's quite a bit faster than our HP color laser and it's nice to have 2 printers on the network.HP has implemented what they call ""Dynamic Security Enabled Printer"" which apparently prevents the use of non genuine HP toner cartridges. The warning states that while non genuine toner cartridges may work, they may not continue to work.I've ALWAYS used generic toner in my HP printers without any issues. If this is how HP is moving forward, I'm going to rethink my brand loyalty.As far as the printer itself, it's fast and the print is crisp and clear. The duplex mode works fine as does the scanner. Operationally I can't say anything negative about the printer.You'll have to decide for yourself if you are OK with being forced to purchase expensive toner.",1,Identified positive words suggesting satisfaction or recommendation.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Skb,"Reviewed in the United States on November 7, 2020",This printer does print well enough but is not business friendly. Like many households right now we are running home schooling as well as working from home using professional software programs. I purchased this printer because it states that it is a professional printer NOT!  Using it for home school and personal use the HP Smart App works fine. The big issue comes when trying to use with Acrobat DC Pro and Acrobat 8.1 that I use and have used with previous Brother extensively and without issues.  Using this printer if you scan more than one page using these programs and the document feeder it will only render and return the first page even though it actually scans all of the pages in the feeder. Productivity is drastically reduced by having to use a personal (non work-VPN) computer to scan and then email that pdf to my work email then import the document.  It was also a difficult job just getting up the printer for use with my work VPN using our IT department professionals and would not install the Smart App as it requires a login which my work account does not provide or allow while logged in to their VPN. So that leaves my work computer without the ability to scan multi-page documents. Also HP Technical support is elusive and hard to contact!,0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,J. Lewis,"Reviewed in the United States on November 9, 2020","I have owned this printer for six months now, and it is almost a daily hassle to keep it on the network. I have to constantly turn it off and turn it on again to get it to come online. (FYI, it is sitting without eight feet of the router, the Mac is new, and the OS is up-to-date. I must use the trouble-shooter in the HP desktop software 2-3 times per week, and it often tells me a problem has been fixed when it has not. I have complained to HP about this, but they have never gotten back to me. I might be able to get around this problem if I used a direct connection, but we also use it to print from other devices on the network. My advice --- if you are a MAC user and want this on your network, look elsewhere.",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Ron Bob,"Reviewed in the United States on December 16, 2020","Printer worked great for six months and then whenever I send it a powerpoint file it says the file is corrupt.  And sometimes when I print other documents, it refuses unless i shut it down and restart it.  Sometimes i can get it to print one page of a ppt at a time by shutting it down and restarting.  Spent an hour on a chat with HP before they told me the printer was fine, and thank you for calling HP.  For files other than ppt generally it works great.  Easy to set up.Sadly, no one makes a good reliable printer, so I continue to live with this one's quirks.",1,Identified positive words suggesting satisfaction or recommendation.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Jane,"Reviewed in the United Kingdom on February 18, 2022","I paid an invoice total of £414.00 or so I thought.  I had £427.78 deducted from my accountWatch what you get deducted from your account on this product.  I was deducted an extra £3.78.  There is no delivery as Amazon Prime covered this.It is such a jobs worth trying to navigate Amazon to try and find out why this is.  Really frustrating.  Anything to with having a query or making a complaint is made really difficult navigating the site.The product so far seems ok, but the invoice that comes with it may not reflected what you get deducted from you account.  My advice is to watch out for this.",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,SERENA,"Reviewed in Germany on March 11, 2023","NUR ORIGINAL PATRONEN MÖGLICH, DOWNGRADE NICHT MÖGLICH",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Manuel,"Reviewed in Spain on December 26, 2019","Hoy por hoy hay problemas para instalar tonners que no sean HP, se necesits un chip especial....por tanto la compra de esta impresora puede acabar siendo carísima...",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Marco,"Reviewed in Italy on October 16, 2019","Stampante laser B/N semi professionale, sicuramente di qualità, aggiornamento della M426 da cui ad occhio si differenzia soprattutto per il software interno, che però risulta un po' confusionario come interfaccia e soprattutto ancora poco ottimizzato. Il touchscreen molto piccolo rispetto alla cornice certamente non aiuta.Ho avuto problemi di connessione della stampante ai vari dispositivi, dove una volta configurata in linea, sembrava risultare offline alle successive accensioni, nonostante il modello venisse correttamente riconosciuto dall'app HP Smart.Comprata soprattutto per la funzione di copia fronte-retro automatica, funzionalità assente nei modelli di serie inferiori (dove è presente solo con stampa da dispositivo). Utile il fax e buono lo scanner.Da notare che all'accensione sembra di avviare un piccolo pc poichè parte una ventola che la rende a tratti rumorosa ed emette un odore poco gradevole in stanze piccole.",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Gabriel Cozza,"Reviewed in Brazil on March 30, 2022","ótima impressora, rapida e funcional, já o scanner apresenta problemas e o suporte da HP é péssimo.",0,No strong positive or negative words found; marked as neutral.
"HP LaserJet Pro MFP M428fdw Wireless Monochrome All-in-One Printer with built-in Ethernet & 2-sided printing, works with Alexa (W1A30A)","2,088.90","Built to keep your business moving forward – Print, scan, copy and fax consistently high-quality documents with the HP LaserJet Pro Multifunction M428fdw, A wireless printer designed to let you focus on growing your business
HP WOLF PRO SECURITY – Protect company data and safeguard against cyberattacks with protection built into the printer hardware, firmware and OS
Automate complicated workflows - help save time by automating steps in a complicated workflow, and apply your saved settings at a touch of a button via the customizable control panel
Print with or without a network – use Built-in Wi-Fi Direct to connect your smartphone directly to your wireless laser printer for easy mobile printing, even without a local network connection
Speed through tasks – stay productive with single-pass, 2-sided scanning, 50-sheet auto document feeder, 250-sheet input tray, and Print speeds of up to 40 pages a minute from this multifunction Laser printer
Enhanced energy efficiency – designed with the environment in mind, HP LaserJet Pro MFP M428fdw saves up to 22% energy over prior products, with technologies that help reduce paper waste
Toner Cartridges you can trust – avoid reprints, wasted Supplies, and service calls by using original HP 58a/58x toner cartridges designed for your Multifunction Laser printer","Manufacturing practices
Manufactured using processes that reduce the risk of negative environmental impact.
As certified by
",4.4 out of 5 stars,"1,694 ratings",https://www.amazon.com/HP-LaserJet-Multifunction-M428fdw-Wireless/dp/B07RRFFMNN/ref=sr_1_4?dib=eyJ2IjoiMSJ9.J0pd6VMc_nHJN0sbUDqlSu6qpTKip5bMo4YXfcyZN5RTcPOqsUmoAzK2aUmE00w54TpFziUDGvqM5irxLqDNL-RKlvq9ZMWQ7fBcUMPfU-P1w_vC112CzXfCe02n91qyYyx5CBq1fg8DSjYhhVPIiM6_q0bg19Oj20EpdpPc374rRFNZ1rKbe2sfz1iJ1CcrU5FlaxVUtppvdMH2cK_poSNNmGjhZ9XSEtfaCoH2UrRg9DWVwlYhsLJWI_yijdkehRvVarMYEIGZX19hjOz0oCS7AvUVipaw-4WUst5hVJ0.mNczjw5rduO1y1c1rrmSyBykE6VGe1Pfdoa6cktdNFI&dib_tag=se&qid=1727753191&rnid=2941120011&s=office-products&sr=1-4&srs=24229290011,B07RRFFMNN,https://www.amazon.com/product-reviews/B07RRFFMNN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Cliente Amazon,"Reviewed in Italy on January 30, 2020","non ha soddisfatto a pieno le mie aspettative, complicata e rumorosa.",0,No strong positive or negative words found; marked as neutral.
