name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content,sentiment_score,cot_reasoning
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Ssong,"Reviewed in the United States on December 10, 2016",ok,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Mahal,"Reviewed in the United States on June 21, 2015",Body wash only,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Thirsty deer,"Reviewed in the United States on January 26, 2016",soap is good,1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,M Lisa Edmondson,"Reviewed in the United States on October 3, 2023",My skin turned very dry after using this soap.  Is that common?,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,brightnight,"Reviewed in the United States on April 23, 2022","I started using Dr. Bronzer’s during college because it was so much cheaper than buying several different products. The liquid Castile soap you could use as a shampoo, body wash, hand soap at the sink, overall degreaser…we used it in the kitchen, around the stove and to clean the bathroom. And we would dilute it so a little went a long way. I believe a full bottle back then was about $7.50 (it’s now about $14)So I tried the bar soap…not impressed at all. Seemed to dry out my skin, I can’t imagine using this on my hair. Certainly can’t use it for much else than hand and body so it’s not versatile like the liquid soap.And the price! My bar lasted me for about 2 weeks of daily use and then when it got small, it broke apart into pieces too small to use.At full price, this is about a $6.50 bar of soap that will last 2 weeks of daily use.Dr. Bronner’s went from being the cheap alternative organic multi-use to severely overpriced hipster soap. Fortunately you can get a generic version of the liquid Castile soap for about $9.00 at Meijer that smells similar and works just as well. That bottle will last you for 5 months and it’ll work al through the house. Do the math.",-1,Identified negative words suggesting dissatisfaction or complaint.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,SMS,"Reviewed in Australia on September 11, 2021",The pics with 6 bars is confusing.  It makes us believe we will be getting 6 bars. Although note that dropdown to select how may you want is clearly shows 1( Not sure if  I am allowed to make a comment like this on Amazon my last review on cost wasnt accepted),0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,zzzzzzzzzz,"Reviewed in the United Kingdom on December 16, 2017","Bought to take on holiday instead of liquid shampoo. Like other reviewers pointed out, it might be a matter of water quality, I found it left my hair dry and unmanageable and with a greasy residue. It's ok as a soap, even on the face, expensive though.",0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,three_star,Serihan,"Reviewed in the United Kingdom on April 11, 2018",👍,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Punky Brewster,"Reviewed in the United States on July 22, 2024",Love this soap— the almond smell isn’t super strong. Get the liquid soap for that.,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Isabella Schaffer,"Reviewed in the United States on June 22, 2024",This is exactly the same product i purchased from a big box store. Buying it in bulk saved me some money.,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's - Pure-Castile Bar Soap (Almond, 5 ounce, 12-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",51.48,"MOISTURIZING LATHER THAT WON'T DRY YOUR FACE, BODY, OR HAIR: Our bar soaps produce a rich lather that won't dry out your skin! Dr. Bronner's is made with only the purest certified organic oils and will leave your skin feeling soft & smooth.
MADE WITH ORGANIC OILS THAT ARE GENTLE & EFFECTIVE: We don't add any chelating agents, dyes, whiteners, or synthetic fragrances—only all-natural, vegan ingredients that are gentle, effective, & mild. Use on your face, body, or hair!
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our Pure-Castile Bar Soap is made with plant-based ingredients you can pronounce—no synthetic preservatives, thickeners, or foaming agents—good for the environment & great for your skin!
REGENERATIVE ORGANIC CERTIFIED PALM OIL: Grown by fairly-paid farmers to ensure sustainable harvesting through intercropping, biodiversity, & reforestation—providing the smooth & creamy lather of our soaps while benefiting farmers, the planet & you.
PACKAGED IN 100% POST-CONSUMER RECYCLED WRAPPERS: Dr. Bronner's is diverting discarded paper waste from landfills by using & increasing demand for recycled materials. This prevents landfill buildup & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"2,779 ratings",https://www.amazon.com/Dr-Bronners-Magic-Soaps-Castile/dp/B002LN6KCG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-2&srs=23176677011,B002LN6KCG,https://www.amazon.com/product-reviews/B002LN6KCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,four_star,Win231,"Reviewed in the United States on September 21, 2023",This is a nice soap if you want a soap that has very little scent.,0,No strong positive or negative words found; marked as neutral.
