name,price,description,sustainability_features,product_features,product_affordances,rating_product,product_page_url,product_id,review_url,author,date,rating_customer,content,BERT_sentiment,GPT_sentiment,GPT_ABSA
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Heather,"Reviewed in the United States on July 13, 2023",2,"Cute but Can’t wear theses in water, they all tarnished :(",-1,-1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": 0}"
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,glamisfam,"Reviewed in the United States on May 9, 2024",3,After the 3rd day noticed it gave me a greenish line. Kept them on in shower and washed dishes with them on til they gave my wrist greenish line.,-2,-1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": -1}"
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,J Smith,"Reviewed in the United States on April 9, 2023",3,"They look exactly like the picture and fit my wrist and the item was packaged very well, that is why this gets three stars. I knew the item was inexpensive for jewelry so I knew I wasn’t getting anything extremely high quality but I couldn’t get past the smell. They smell like burnt plastic, and feel very light, like they will break easily, for that reason I am returning.",0,-1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 1, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 1, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": -1}"
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,a.y.,"Reviewed in the United States on July 5, 2024",4,"I can slide these bracelets off when they're closed on my wrists, so these are not for slimmer wrists. They are also not hypoallergenic. I found this out the hard way when, after about two months of almost daily wear, my arms started itching when wearing them and I would have to take them off. But they're really cute and I get a lot of compliments on them, so I just make sure not to wear them for too long.",1,0.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 0, ""User Experience: Safety"": -1}"
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Karen A Gibson,"Reviewed in the United States on August 25, 2024",5,"Perfect accessories. I've been wearing them daily, I don't remove them when I shower or sleep and they still look shiny and do not irritate my skin. LOVE <3",2,2.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 1}"
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,EC,"Reviewed in the United States on May 4, 2024",5,The bracelets are much prettier in person than I had expected and really liked the packaging. Very satisfied customer.,1,2.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 0, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 1, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 0}"
"Dainty Gold Chain Bracelets Set for Women 14K Real Gold Plated Link Chain Bracelets for Women Trendy Gold Stackable Cuff Bracelets for Jewelry Gifts Women Adjustable 7""+2""",15.98,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
",Product Features: [],Product Affordances: [],4.5,https://www.amazon.com/Reoxvo-Bracelets-Jewelry-Paperclip-Bracelet/dp/B0B5V5CBJF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-4&srs=21411242011&th=1,B0B5V5CBJF,https://www.amazon.com/product-reviews/B0B5V5CBJF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Michele Mott,"Reviewed in the United States on April 14, 2024",5,"Super cute, doesn’t turn your skin green, looks a lot better if you remove the excess chain",1,1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 1}"
Small Gold Huggie Hoop Earrings for Women 14K Real Gold Hypoallergenic Lightweight Earrings for Sensitive Ears Everyday Earrings Set for Multiple Piercings Cartilage Hoop Earrings,99.97,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
","The product description ""nan"" does not provide any information on the product's components or attributes. Therefore, no product features can be extracted.

Product Features: []","The product description provided is ""nan"", which is not a descriptive text. Therefore, no affordances can be extracted from it.

Product Affordances: []",4.6,https://www.amazon.com/Gokeey-Earrings-Zirconia-Plated-Huggie/dp/B0BM3PTNWT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-14&srs=21411242011,B0BM3PTNWT,https://www.amazon.com/product-reviews/B0BM3PTNWT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Courtney,"Reviewed in the United States on August 11, 2024",1,"These are all clearly stamped S925. They are sterling silver, not gold. They are not for sensitive ears either.",-2,-1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": -1}"
Small Gold Huggie Hoop Earrings for Women 14K Real Gold Hypoallergenic Lightweight Earrings for Sensitive Ears Everyday Earrings Set for Multiple Piercings Cartilage Hoop Earrings,99.97,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
","The product description ""nan"" does not provide any information on the product's components or attributes. Therefore, no product features can be extracted.

Product Features: []","The product description provided is ""nan"", which is not a descriptive text. Therefore, no affordances can be extracted from it.

Product Affordances: []",4.6,https://www.amazon.com/Gokeey-Earrings-Zirconia-Plated-Huggie/dp/B0BM3PTNWT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-14&srs=21411242011,B0BM3PTNWT,https://www.amazon.com/product-reviews/B0BM3PTNWT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Andrea Anaya,"Reviewed in the United States on January 26, 2024",1,My ears aren’t sensitive and these earrings cause me pain after just a few hours of wearing them. My earlobes got inflamed and one was bleeding. I was able to return them.,-2,-2.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": -1}"
Small Gold Huggie Hoop Earrings for Women 14K Real Gold Hypoallergenic Lightweight Earrings for Sensitive Ears Everyday Earrings Set for Multiple Piercings Cartilage Hoop Earrings,99.97,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
","The product description ""nan"" does not provide any information on the product's components or attributes. Therefore, no product features can be extracted.

Product Features: []","The product description provided is ""nan"", which is not a descriptive text. Therefore, no affordances can be extracted from it.

Product Affordances: []",4.6,https://www.amazon.com/Gokeey-Earrings-Zirconia-Plated-Huggie/dp/B0BM3PTNWT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-14&srs=21411242011,B0BM3PTNWT,https://www.amazon.com/product-reviews/B0BM3PTNWT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Brittny Welke,"Reviewed in the United States on April 6, 2024",2,"I can only wear real gold earrings because I have sensitive ears.  I was so excited when they arrived because they are really cute.  I put them in and within 5 minutes my ears felt like they were on fire.  I gave them to a friend who doesn’t have problems wearing cheap jewelry.  She wears them all the time.  If you have sensitive ears, you should pass on these “real gold” earrings, but if you don’t, they are stylish small hoops that look great.",2,-1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": -1}"
Small Gold Huggie Hoop Earrings for Women 14K Real Gold Hypoallergenic Lightweight Earrings for Sensitive Ears Everyday Earrings Set for Multiple Piercings Cartilage Hoop Earrings,99.97,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
","The product description ""nan"" does not provide any information on the product's components or attributes. Therefore, no product features can be extracted.

Product Features: []","The product description provided is ""nan"", which is not a descriptive text. Therefore, no affordances can be extracted from it.

Product Affordances: []",4.6,https://www.amazon.com/Gokeey-Earrings-Zirconia-Plated-Huggie/dp/B0BM3PTNWT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-14&srs=21411242011,B0BM3PTNWT,https://www.amazon.com/product-reviews/B0BM3PTNWT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Scott & Bonnie,"Reviewed in the United States on January 5, 2024",3,"These are beautiful, however, I had them in for a few hours and they made my earlobes swell and feel awful. They hurt so bad the next day still. Really disappointed because they are so cute.",-1,-1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": -1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": -1, ""User Experience: Safety"": -1}"
Small Gold Huggie Hoop Earrings for Women 14K Real Gold Hypoallergenic Lightweight Earrings for Sensitive Ears Everyday Earrings Set for Multiple Piercings Cartilage Hoop Earrings,99.97,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
","The product description ""nan"" does not provide any information on the product's components or attributes. Therefore, no product features can be extracted.

Product Features: []","The product description provided is ""nan"", which is not a descriptive text. Therefore, no affordances can be extracted from it.

Product Affordances: []",4.6,https://www.amazon.com/Gokeey-Earrings-Zirconia-Plated-Huggie/dp/B0BM3PTNWT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Z6cEDbgkwnc8GeM5VLMwkJ8T2DYIysL-N6QCMu-MM7C0amZyEn5o2TIif3Ht8LK0P3a1vYyAhFB269InRgttDu4zdTGtGPi6rrgpe7dORBl_i6yPh8dLtLsMRzFgEzqvDgWf_D36bA1qGFjGxjvOZxCy5pHPjveaidktc6sMemicDPMlU7tKNQl_gi3vhMuyYx6B0Ua8o2Hb_dEYdOpetBx4al7-HPdClXId5Y5fj1mMvM_rQICtBDNKz28fxfD_JtKuwCtLqv_CN7bn34QdKW1KZK31-GcdibRfr8L9JPk.YLPuqSqduSnnoqoCTdTbvxs2FQYq5eKBIsn7H1RSZg8&dib_tag=se&qid=1727754175&rnid=2941120011&s=apparel&sr=1-14&srs=21411242011,B0BM3PTNWT,https://www.amazon.com/product-reviews/B0BM3PTNWT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Melanie C.,"Reviewed in the United States on February 23, 2023",4,"I got these for my cartilage piercing.  I liked that I had the choose of 3 sizes as it is hard to figure out which size would fit best.  I leave this in all the time so I like having a clasp that won't dig into my head while I sleep.  I prefer a very simple, small earring.  I loved the size of the smallest but when I clasped it it pinched the outside of the piercing so I had to use the next one up in size.  It is bigger then I would like and I had to get use to the extra weight but for the most part it has worked out really well.  They look nice not cheap and are comfortable.",1,1.0,"{""General Sustainability"": 0, ""Material: Bio Friendly"": 0, ""Material: Chemical Contents"": 1, ""Material: Recyclability"": 0, ""Material: Waste"": 0, ""Packaging"": 0, ""Environment: Bioenvironment"": 0, ""Environment: Climate"": 0, ""Energy: Consumption"": 0, ""Energy: Renewability"": 0, ""Manufacturing Process: Production"": 0, ""Manufacturing Process: Worker"": 0, ""Manufacturing Process: Supply"": 0, ""User Experience: Price"": 0, ""User Experience: Quality/Performance"": 1, ""User Experience: Safety"": 1}"
