name,price,description,sustainability_features,product_features,product_affordances,rating_product,product_page_url,product_id,review_url,author,date,rating_customer,content,BERT_sentiment,GPT_sentiment
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Tina Williams,"Reviewed in the United States on April 18, 2024",5,My daughter loved it & it was perfect for her first prom experience,2,2
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Paula,"Reviewed in the United States on April 19, 2024",5,Red glittery!  it is pretty.,1,1
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Shirley,"Reviewed in the United States on December 26, 2023",5,Ordered this for my daughter who requested a pink glitter phone case and it did not disappoint! The case is beautiful and sparkly and has held up pretty well despite all the drops. So far no discoloration or breakage. Definitely recommend it!,2,2
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,LuckyLefty,"Reviewed in the United States on September 13, 2023",5,"This phone case is gorgeous!  I got the red sparkle, and it is eye catching, pretty, and somewhat sturdy.  I wouldnt throw my phone across the room, but it does protect it to a point.  It was also very easy to get on and off.The case came VERY fast.  The price was so good, and it was so beautiful, I may actually go buy more to use for the holidays!",2,2
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Katharine S. Reddeman,"Reviewed in the United States on November 3, 2023",5,"I have dropped my phone several times & my phone has been saved, very pretty red sparkle color…. The only thing is when I charge my phone I have to take the bottom out of the case as it is too thick for the phone charger plug to stay in",1,1
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,R A,"Reviewed in the United States on March 11, 2024",5,looks very stylish and durable,2,2
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Charlotte Bettes,"Reviewed in the United States on January 11, 2024",5,This cover is great but the only thing I found is that when it is on my phone it is hard to plug in charger,1,1
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Cindy Hoban,"Reviewed in the United States on March 5, 2024",5,Love the color & shimmer,2,2
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Nicole,"Reviewed in the United States on May 6, 2022",5,I got this several months ago and waited todo a review so I could see how good it was. Not bad but man it sparkles like Dorothy’s red ruby slippers from the wizard of Oz. The parts that have rub marks are where I usually hold my phone but that’s to be expected. The case is easy to come off and on for cleaning. I have dropped my phone several times with a screen protector on and neither got damaged. That would be a 5ft fall. I think this is a great case for people who are gentle with items. Great case overall. I do change my case out if I’m going hiking our to a theme park though.,1,-1
"MATEPROX iPhone Se 2022/2020, 8 , 7 Glitter Bling Sparkle Cute Girls Women Protective Case for 4.7"" iPhone 7/8/SE (Purple)",11.99,"Compatible with 4.7"" iPhone SE (2022 release)iPhone SE(2020 release)iPhone 7(2016 release)and iPhone 8(2017 release),Support wireless charging of iPhone 8/SE.
Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift.
Raised 1.0mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces.
3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience.
Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
","Product Features: [""Compatibility"", ""iPhone SE (2022 release)"", ""iPhone SE (2020 release)"", ""iPhone 7 (2016 release)"", ""iPhone 8 (2017 release)"", ""wireless charging"", ""Luxury Sparkle glitter"", ""case"", ""1.0mm lips bumper"", ""camera"", ""screen"", ""3-in-1 Hybrid Structure"", ""drops"", ""shocks"", ""scratches"", ""Precise cutouts"", ""speaker"", ""charging port"", ""audio port"", ""buttons"", ""convenience"", ""Lifetime Warranty"", ""replacement""]","Product Affordances: [""Compatible"", ""Support"", ""Shiny"", ""Protect"", ""Precise"", ""Convenience"", ""Replacement""]",4.6,https://www.amazon.com/MATEPROX-Shining-Glitter-Protective-Applicable/dp/B06XYP9BL6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.F0YXhN70Lg3_yw3w4LBA01c0bslVgnuZfWicjQAcVBe9nI074cEl3861F2pj94WTYbTWsWuIZVXwY-PNzaLrQkK38jpgrRwysyM04gQbQLvoIj-T9Ao2KMs042toy3vT_QMOrMRs-DdEHXKsntS6PSPGVOf2crvpcl0LPpjPu9_yD3DC9rLVuFNLUXjBPDuWXFu8gS-0j16r6y5yN38_unZ7mPMscGL74_dcejK9eI-ftW1olBu5KeXk-mhZWeThn6ShvVWKpso7JpqKr1nbINXuT7U62im3f1rLOAo2saQ.6ikoOo4oRFJDLMHM08jryhGnQtSkpkoLZL8BXaf3alI&dib_tag=se&qid=1727754110&rnid=2941120011&s=mobile&sr=1-5&srs=21411242011&th=1,B06XYP9BL6,https://www.amazon.com/product-reviews/B06XYP9BL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Charlene Bullis,"Reviewed in the United States on December 20, 2023",5,Item arrived on time and as described - no other info available as is a Christmas gift for my granddaughter. Would recommend for price.,1,1
